osmid,y,x,street_count,geometry
7979256742,22.5519437,114.0414474,3,POINT (114.0414474 22.5519437)
7979256743,22.5519424,114.0413777,4,POINT (114.0413777 22.5519424)
7979256744,22.5512936,114.0425125,4,POINT (114.0425125 22.5512936)
7979256745,22.5512926,114.0424534,3,POINT (114.0424534 22.5512926)
7979256746,22.55194,114.0424956,4,POINT (114.0424956 22.55194)
7979256747,22.5522932,114.0413393,4,POINT (114.0413393 22.5522932)
7979256748,22.5523105,114.0424305,4,POINT (114.0424305 22.5523105)
7979256752,22.5534787,114.0424551,3,POINT (114.0424551 22.5534787)
7979256754,22.5534976,114.0435906,3,POINT (114.0435906 22.5534976)
7979256755,22.5534141,114.0435924,3,POINT (114.0435924 22.5534141)
7979256756,22.5534815,114.0424027,3,POINT (114.0424027 22.5534815)
7979256757,22.5534801,114.0411103,4,POINT (114.0411103 22.5534801)
7979256758,22.5533728,114.0411123,4,POINT (114.0411123 22.5533728)
7979256759,22.5534809,114.0411713,4,POINT (114.0411713 22.5534809)
7979256760,22.5533737,114.0411729,4,POINT (114.0411729 22.5533737)
7979256766,22.5551212,114.0411394,4,POINT (114.0411394 22.5551212)
7979256881,22.5533938,114.0424054,4,POINT (114.0424054 22.5533938)
7979256882,22.5533946,114.0424573,4,POINT (114.0424573 22.5533946)
7979918290,22.5564782,114.0425193,3,POINT (114.0425193 22.5564782)
7979918302,22.5598774,114.0472782,3,POINT (114.0472782 22.5598774)
7979924894,22.5562864,114.0408275,3,POINT (114.0408275 22.5562864)
7979924896,22.5562385,114.0403828,3,POINT (114.0403828 22.5562385)
7979924900,22.5567431,114.0427963,3,POINT (114.0427963 22.5567431)
7979924902,22.558559,114.0456903,3,POINT (114.0456903 22.558559)
7979924903,22.5577761,114.0448011,3,POINT (114.0448011 22.5577761)
7979924928,22.5584948,114.0454435,3,POINT (114.0454435 22.5584948)
7979925021,22.5594182,114.0416966,3,POINT (114.0416966 22.5594182)
7979925051,22.559377,114.0416207,4,POINT (114.0416207 22.559377)
7979925057,22.5568822,114.0431939,3,POINT (114.0431939 22.5568822)
7979925065,22.5568055,114.0429747,3,POINT (114.0429747 22.5568055)
7985225810,22.5588974,114.040726,4,POINT (114.040726 22.5588974)
7985225811,22.5579483,114.0413021,3,POINT (114.0413021 22.5579483)
7985225855,22.5564663,114.0405786,3,POINT (114.0405786 22.5564663)
7985225863,22.556613,114.0418644,3,POINT (114.0418644 22.556613)
7985225871,22.5566409,114.0420895,3,POINT (114.0420895 22.5566409)
8444060581,22.5513119,114.0436378,3,POINT (114.0436378 22.5513119)
8444060582,22.5519629,114.0436238,3,POINT (114.0436238 22.5519629)
9393473361,22.550132,114.0434108,3,POINT (114.0434108 22.550132)
9393473363,22.5502138,114.0434286,3,POINT (114.0434286 22.5502138)
